2005+AC0-12+AC0-06,183,1254,1270,1245,1250.55,117120,0,0,0
2005+AC0-12+AC0-07,184,1259,1264,1231.3,1259.75,108152,0,0,0
2005+AC0-12+AC0-08,185,1260.5,1260.5,1245,1255.05,70118,0,0,0
2005+AC0-12+AC0-09,186,1255,1260,1230,1240,63706,0,0,0
2005+AC0-12+AC0-12,187,1246,1275,1241,1268.15,110694,0,0,0
2005+AC0-12+AC0-13,188,1268,1276.9,1215,1239.55,165484,0,0,0
2005+AC0-12+AC0-14,189,1239.55,1255,1217.15,1234,136557,0,0,0
2005+AC0-12+AC0-15,190,1230,1238.9,1181.2,1192.9,106038,0,0,0
2005+AC0-12+AC0-16,191,1217.15,1217.15,1176,1208.8,86834,0,0,0
2005+AC0-12+AC0-19,192,1213.4,1244.9,1213,1217.85,117256,0,0,0
2005+AC0-12+AC0-20,193,1213,1227.7,1191,1208.45,273728,0,0,0
2005+AC0-12+AC0-21,194,1220,1237.9,1201,1212.25,219181,0,0,0
2005+AC0-12+AC0-22,195,1223.5,1223.5,1187,1192.95,95061,0,0,0
2005+AC0-12+AC0-23,196,1200.1,1205.9,1146.15,1154.6,194101,0,0,0
2005+AC0-12+AC0-26,197,1170,1170,1108,1118.55,93803,0,0,0
2005+AC0-12+AC0-27,198,1119,1159.9,1099,1155.45,164705,0,0,0
2005+AC0-12+AC0-28,199,1157.55,1158.8,1130,1134,134664,0,0,0
2005+AC0-12+AC0-29,200,1130,1146,1115.35,1135.8,181325,0,0,0
2005+AC0-12+AC0-30,201,1115.35,1152.8,1091.55,1143.7,104714,0,0,0
2006+AC0-01+AC0-02,202,1144,1144,1122.3,1132.4,111730,0,0,0
2006+AC0-01+AC0-03,203,1135,1142,1119.1,1123.95,153884,0,0,0
2006+AC0-01+AC0-04,204,1125,1168,1125,1147.85,243734,0,0,0
2006+AC0-01+AC0-05,205,1155,1167,1138.55,1144.2,154776,0,0,0
2006+AC0-01+AC0-06,206,1138.55,1156,1130.25,1136.1,151566,0,0,0
2006+AC0-01+AC0-09,207,1130.25,1207,1099.1,1191.15,548824,0,0,0
2006+AC0-01+AC0-10,208,1200,1200,1172,1183.05,146678,0,0,0
2006+AC0-01+AC0-12,209,1200,1205,1150.25,1161.05,233725,0,0,0
2006+AC0-01+AC0-13,210,1162,1175,1118,1128.05,390634,0,0,0
2006+AC0-01+AC0-16,211,1139.4,1140,1122,1125.2,213771,0,0,0
2006+AC0-01+AC0-17,212,1139,1148.9,1122,1125.1,256598,0,0,0
2006+AC0-01+AC0-18,213,1122,1147.9,1105,1129.3,402877,0,0,0
2006+AC0-01+AC0-19,214,1149.85,1169.8,1141,1150.35,852825,0,0,0
2006+AC0-01+AC0-20,215,1169.8,1189,1121.15,1126.25,475448,0,0,0
2006+AC0-01+AC0-23,216,1120,1120,1024,1038.2,1045976,0,0,0
2006+AC0-01+AC0-24,217,1040,1062,1000,1003.55,664846,0,0,0
